Course_Lang,Level_Code,Prerequisite_3_grade,Offline,Availability,Website,Prerequisite_1_grade,Remarks,University,Course,Duration,Prerequisite_3,Face_to_Face,Faculty,Prerequisite_1,Blended,Int_Fees,Full_Time,Country,Prerequisite_2,Prerequisite_2_grade,Currency,Part_Time,Duration_Time,Description,Online,Distance,City,Currency_Time,Local_Fees,Career_Outcomes
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18160/certificate-iii-in-individual-support-ageing,5.5,,TAFE Queensland,Certificate III in Individual Support (Ageing),9,,yes,Science and Health Science,IELTS,no,,yes,Australia,,,AUD,no,Months,Kick start your career in the community services industry with this entry-level qualification. Gain the practical skills and knowledge needed to provide individual support in an aged care setting.,no,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18160/certificate-iii-in-individual-support-ageing,5.5,,TAFE Queensland,Certificate III in Individual Support (Ageing),9,,yes,Science and Health Science,IELTS,no,,yes,Australia,,,AUD,no,Months,Kick start your career in the community services industry with this entry-level qualification. Gain the practical skills and knowledge needed to provide individual support in an aged care setting.,no,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18160/certificate-iii-in-individual-support-ageing,5.5,,TAFE Queensland,Certificate III in Individual Support (Ageing),9,,yes,Science and Health Science,IELTS,no,,yes,Australia,,,AUD,no,Months,Kick start your career in the community services industry with this entry-level qualification. Gain the practical skills and knowledge needed to provide individual support in an aged care setting.,no,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18161/certificate-iii-in-individual-support-disability,5.5,,TAFE Queensland,Certificate III in Individual Support (Disability),9,,yes,Computer Science & Information Technology,IELTS,yes,,yes,Australia,,,AUD,no,Months,Kick start your career in disability services with this entry-level qualification. Gain the practical skills and knowledge to provide individual support in home and community care settings.,yes,no,Brisbane,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18161/certificate-iii-in-individual-support-disability,5.5,,TAFE Queensland,Certificate III in Individual Support (Disability),9,,yes,Computer Science & Information Technology,IELTS,yes,,yes,Australia,,,AUD,no,Months,Kick start your career in disability services with this entry-level qualification. Gain the practical skills and knowledge to provide individual support in home and community care settings.,yes,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18161/certificate-iii-in-individual-support-disability,5.5,,TAFE Queensland,Certificate III in Individual Support (Disability),9,,yes,Computer Science & Information Technology,IELTS,yes,,yes,Australia,,,AUD,no,Months,Kick start your career in disability services with this entry-level qualification. Gain the practical skills and knowledge to provide individual support in home and community care settings.,yes,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18161/certificate-iii-in-individual-support-disability,5.5,,TAFE Queensland,Certificate III in Individual Support (Disability),9,,yes,Computer Science & Information Technology,IELTS,yes,,yes,Australia,,,AUD,no,Months,Kick start your career in disability services with this entry-level qualification. Gain the practical skills and knowledge to provide individual support in home and community care settings.,yes,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17813/certificate-iii-in-beauty-services,5.5,,TAFE Queensland,Certificate III in Beauty Services,6,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,yes,Australia,,,AUD,no,Months,Set yourself on the path to a career in beauty with this entry-level qualification. This course is a minimum requirement to work as a beauty therapist or make-up artist.,yes,no,Brisbane,year,"4,050",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17813/certificate-iii-in-beauty-services,5.5,,TAFE Queensland,Certificate III in Beauty Services,6,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,yes,Australia,,,AUD,no,Months,Set yourself on the path to a career in beauty with this entry-level qualification. This course is a minimum requirement to work as a beauty therapist or make-up artist.,yes,no,Queensland,year,"4,050",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17813/certificate-iii-in-beauty-services,5.5,,TAFE Queensland,Certificate III in Beauty Services,6,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,yes,Australia,,,AUD,no,Months,Set yourself on the path to a career in beauty with this entry-level qualification. This course is a minimum requirement to work as a beauty therapist or make-up artist.,yes,no,Queensland,year,"4,050",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17813/certificate-iii-in-beauty-services,5.5,,TAFE Queensland,Certificate III in Beauty Services,6,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,yes,Australia,,,AUD,no,Months,Set yourself on the path to a career in beauty with this entry-level qualification. This course is a minimum requirement to work as a beauty therapist or make-up artist.,yes,no,Queensland,year,"4,050",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17940/certificate-iii-in-information-digital-media-and-technology,5.5,,TAFE Queensland,"Certificate III in Information, Digital Media and Technology",6,,yes,Computer Science & Information Technology,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Explore a career in information and communications technology (ICT) with this entry-level qualification. Choose a specialisation that suits your career goals and get qualified to work across a variety of ICT roles.,yes,no,Brisbane,year,"3,200",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17940/certificate-iii-in-information-digital-media-and-technology,5.5,,TAFE Queensland,"Certificate III in Information, Digital Media and Technology",6,,yes,Computer Science & Information Technology,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Explore a career in information and communications technology (ICT) with this entry-level qualification. Choose a specialisation that suits your career goals and get qualified to work across a variety of ICT roles.,yes,no,Queensland,year,"3,200",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17940/certificate-iii-in-information-digital-media-and-technology,5.5,,TAFE Queensland,"Certificate III in Information, Digital Media and Technology",6,,yes,Computer Science & Information Technology,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Explore a career in information and communications technology (ICT) with this entry-level qualification. Choose a specialisation that suits your career goals and get qualified to work across a variety of ICT roles.,yes,no,Queensland,year,"3,200",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17940/certificate-iii-in-information-digital-media-and-technology,5.5,,TAFE Queensland,"Certificate III in Information, Digital Media and Technology",6,,yes,Computer Science & Information Technology,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Explore a career in information and communications technology (ICT) with this entry-level qualification. Choose a specialisation that suits your career goals and get qualified to work across a variety of ICT roles.,yes,no,Queensland,year,"3,200",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17804/certificate-iii-in-education-support,5.5,,TAFE Queensland,Certificate III in Education Support,9,,yes,Education,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Kick-start your career in education with this entry-level course that will give you the foundation skills you need to get you into the classroom sooner.,yes,no,Brisbane,year,"3,570",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17804/certificate-iii-in-education-support,5.5,,TAFE Queensland,Certificate III in Education Support,9,,yes,Education,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Kick-start your career in education with this entry-level course that will give you the foundation skills you need to get you into the classroom sooner.,yes,no,Queensland,year,"3,570",
English,VOC,,yes,A,https://tafeqld.edu.au/oneweb/courses/17804/certificate-iii-in-education-support,5.5,,TAFE Queensland,Certificate III in Education Support,9,,yes,Education,IELTS,yes,"6,200",yes,Australia,,,AUD,no,Months,Kick-start your career in education with this entry-level course that will give you the foundation skills you need to get you into the classroom sooner.,yes,no,Queensland,year,"3,570",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18169/certificate-iii-in-music-industry,5.5,,TAFE Queensland,Certificate III in Music Industry,6,,yes,Computer Science & Information Technology,IELTS,no,,yes,Australia,,,AUD,no,Months,Start your career in music with this entry-level course that will help you get your big break on stage.,no,no,Queensland,year,"2,720",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17989/certificate-iii-in-nail-technology,5.5,,TAFE Queensland,Certificate III in Nail Technology,6,,yes,Computer Science & Information Technology,IELTS,no,,yes,Australia,,,AUD,no,Months,Kick start your career in nail technology. This course is an essential minimum requirement to work as a nail technician in Australia.,no,no,Brisbane,year,"4,335",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17989/certificate-iii-in-nail-technology,5.5,,TAFE Queensland,Certificate III in Nail Technology,6,,yes,Computer Science & Information Technology,IELTS,no,,yes,Australia,,,AUD,no,Months,Kick start your career in nail technology. This course is an essential minimum requirement to work as a nail technician in Australia.,no,no,Queensland,year,"4,335",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17810/certificate-iii-in-design-fundamentals,5.5,,TAFE Queensland,Certificate III in Design Fundamentals,6,,yes,Creative Arts & Design & Music,IELTS,no,,yes,Australia,,,AUD,no,Months,Begin your career in design with this entry-level course that will qualify you to work as a junior designer or photographer's assistant. It will also give you the skills you need to undertake further studies.,no,no,Brisbane,year,"3,120",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17810/certificate-iii-in-design-fundamentals,5.5,,TAFE Queensland,Certificate III in Design Fundamentals,6,,yes,Creative Arts & Design & Music,IELTS,no,,yes,Australia,,,AUD,no,Months,Begin your career in design with this entry-level course that will qualify you to work as a junior designer or photographer's assistant. It will also give you the skills you need to undertake further studies.,no,no,Queensland,year,"3,120",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18742/certificate-iii-in-individual-support-ageing-home-and-community,5.5,,TAFE Queensland,"Certificate III in Individual Support (Ageing, Home and Community)",6,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Months,Kick start your career in the community services industry with this entry-level qualification. Gain the practical skills and knowledge needed to provide individual support in aged care as well as home and community settings.,yes,no,Brisbane,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18742/certificate-iii-in-individual-support-ageing-home-and-community,5.5,,TAFE Queensland,"Certificate III in Individual Support (Ageing, Home and Community)",6,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Months,Kick start your career in the community services industry with this entry-level qualification. Gain the practical skills and knowledge needed to provide individual support in aged care as well as home and community settings.,yes,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18742/certificate-iii-in-individual-support-ageing-home-and-community,5.5,,TAFE Queensland,"Certificate III in Individual Support (Ageing, Home and Community)",6,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Months,Kick start your career in the community services industry with this entry-level qualification. Gain the practical skills and knowledge needed to provide individual support in aged care as well as home and community settings.,yes,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18742/certificate-iii-in-individual-support-ageing-home-and-community,5.5,,TAFE Queensland,"Certificate III in Individual Support (Ageing, Home and Community)",6,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Months,Kick start your career in the community services industry with this entry-level qualification. Gain the practical skills and knowledge needed to provide individual support in aged care as well as home and community settings.,yes,no,Queensland,year,"3,865",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18146/certificate-iii-in-horticulture-certificate-iii-in-conservation-and-land-management,5.5,,TAFE Queensland,Certificate III in Horticulture / Certificate III in Conservation and Land Management,6,,yes,Agriculture,IELTS,yes,,yes,Australia,,,AUD,no,Months,"Widen your career prospects with this entry-level double qualification that will qualify you to work as a park ranger, on land conservation projects, or as a horticulturalist in nurseries, parks or gardens.",yes,no,Queensland,year,"7,308",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17665/certificate-ii-in-horticulture,5.5,,TAFE Queensland,Certificate II in Horticulture,6,,yes,Agriculture,IELTS,no,,yes,Australia,,,AUD,no,Months,"Get a start on your career in horticulture with this entry-level course that will qualify you to work as a horticultural assistant, or garden or nursery labourer.",no,no,Brisbane,year,"5,325",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17665/certificate-ii-in-horticulture,5.5,,TAFE Queensland,Certificate II in Horticulture,6,,yes,Agriculture,IELTS,no,,yes,Australia,,,AUD,no,Months,"Get a start on your career in horticulture with this entry-level course that will qualify you to work as a horticultural assistant, or garden or nursery labourer.",no,no,Queensland,year,"5,325",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17665/certificate-ii-in-horticulture,5.5,,TAFE Queensland,Certificate II in Horticulture,6,,yes,Agriculture,IELTS,no,,yes,Australia,,,AUD,no,Months,"Get a start on your career in horticulture with this entry-level course that will qualify you to work as a horticultural assistant, or garden or nursery labourer.",no,no,Queensland,year,"5,325",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18055/certificate-ii-in-applied-fashion-design-and-technology,5.5,,TAFE Queensland,Certificate II in Applied Fashion Design and Technology,1,,yes,Computer Science & Information Technology,IELTS,no,,no,Australia,,,AUD,yes,Year,Start a creative career in fashion with this introductory course. This qualification will give you the entry-level skills required to gain an assistant role in the fashion industry.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17945/certificate-ii-in-tourism,5.5,,TAFE Queensland,Certificate II in Tourism,1,,yes,Tourism and Hotel Management,IELTS,yes,,no,Australia,,,AUD,yes,Year,"Kick start your career in tourism with this entry-level course that will qualify you to become a receptionist in a travel agency, a museum attendant, or office assistant for a tour operator.",yes,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17945/certificate-ii-in-tourism,5.5,,TAFE Queensland,Certificate II in Tourism,1,,yes,Tourism and Hotel Management,IELTS,yes,,no,Australia,,,AUD,yes,Year,"Kick start your career in tourism with this entry-level course that will qualify you to become a receptionist in a travel agency, a museum attendant, or office assistant for a tour operator.",yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17945/certificate-ii-in-tourism,5.5,,TAFE Queensland,Certificate II in Tourism,1,,yes,Tourism and Hotel Management,IELTS,yes,,no,Australia,,,AUD,yes,Year,"Kick start your career in tourism with this entry-level course that will qualify you to become a receptionist in a travel agency, a museum attendant, or office assistant for a tour operator.",yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17719/certificate-ii-in-hospitality,5.5,,TAFE Queensland,Certificate II in Hospitality,1,,yes,Tourism and Hotel Management,IELTS,no,,no,Australia,,,AUD,no,Year,Kick start your career learning the basic skills and knowledge required to begin your journey in the hospitality industry. Collaborate in group work to become employment ready or continue with further study.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17719/certificate-ii-in-hospitality,5.5,,TAFE Queensland,Certificate II in Hospitality,1,,yes,Tourism and Hotel Management,IELTS,no,,no,Australia,,,AUD,no,Year,Kick start your career learning the basic skills and knowledge required to begin your journey in the hospitality industry. Collaborate in group work to become employment ready or continue with further study.,no,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17789/certificate-ii-in-automotive-underbody-technology,5.5,,TAFE Queensland,Certificate II in Automotive Underbody Technology,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,no,Year,"Get started in your automotive career with this foundation qualification. This course suits people interested in seeking an apprenticeship in the automotive industry. If you already have an employer, you may complete the course as a traineeship.",no,no,Brisbane,year,"3,740",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17789/certificate-ii-in-automotive-underbody-technology,5.5,,TAFE Queensland,Certificate II in Automotive Underbody Technology,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,no,Year,"Get started in your automotive career with this foundation qualification. This course suits people interested in seeking an apprenticeship in the automotive industry. If you already have an employer, you may complete the course as a traineeship.",no,no,Queensland,year,"3,740",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18708/certificate-ii-in-engineering,5.5,,TAFE Queensland,Certificate II in Engineering,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,no,Year,Set yourself on the path to a career in engineering with this entry-level course and develop the foundation skills required to enter this wide-ranging industry.,yes,no,Brisbane,year,"3,740",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18708/certificate-ii-in-engineering,5.5,,TAFE Queensland,Certificate II in Engineering,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,no,Year,Set yourself on the path to a career in engineering with this entry-level course and develop the foundation skills required to enter this wide-ranging industry.,yes,no,Queensland,year,"3,740",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18708/certificate-ii-in-engineering,5.5,,TAFE Queensland,Certificate II in Engineering,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,no,Year,Set yourself on the path to a career in engineering with this entry-level course and develop the foundation skills required to enter this wide-ranging industry.,yes,no,Queensland,year,"3,740",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18708/certificate-ii-in-engineering,5.5,,TAFE Queensland,Certificate II in Engineering,1,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,no,Year,Set yourself on the path to a career in engineering with this entry-level course and develop the foundation skills required to enter this wide-ranging industry.,yes,no,Queensland,year,"3,740",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18012/certificate-ii-in-civil-construction,5.5,,TAFE Queensland,Certificate II in Civil Construction,1,,yes,Engineering,IELTS,no,,yes,Australia,,,AUD,no,Year,Kick start your career with this entry-level course to become a civil construction worker or labourer.,no,no,Brisbane,year,,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18012/certificate-ii-in-civil-construction,5.5,,TAFE Queensland,Certificate II in Civil Construction,1,,yes,Engineering,IELTS,no,,yes,Australia,,,AUD,no,Year,Kick start your career with this entry-level course to become a civil construction worker or labourer.,no,no,Queensland,year,,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18012/certificate-ii-in-civil-construction,5.5,,TAFE Queensland,Certificate II in Civil Construction,1,,yes,Engineering,IELTS,no,,yes,Australia,,,AUD,no,Year,Kick start your career with this entry-level course to become a civil construction worker or labourer.,no,no,Queensland,year,,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17906/certificate-ii-in-agriculture,5.5,,TAFE Queensland,Certificate II in Agriculture,1,,yes,Agriculture,IELTS,no,,yes,Australia,,,AUD,no,Year,"Kick start a career nurturing Australia's agriculture industry with this entry-level course focused on the fundamentals of modern farm work, including working with livestock and crops.",yes,no,Brisbane,year,,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17906/certificate-ii-in-agriculture,5.5,,TAFE Queensland,Certificate II in Agriculture,1,,yes,Agriculture,IELTS,no,,yes,Australia,,,AUD,no,Year,"Kick start a career nurturing Australia's agriculture industry with this entry-level course focused on the fundamentals of modern farm work, including working with livestock and crops.",yes,no,Queensland,year,,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17956/certificate-ii-in-logistics,5.5,,TAFE Queensland,Certificate II in Logistics,5,,yes,Business & Commerce & Finance & Accounting,IELTS,no,,no,Australia,,,AUD,yes, Weeks,Gain the basic knowledge and skills required to embark upon a career as a logistics clerk with this entry-level course.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17956/certificate-ii-in-logistics,5.5,,TAFE Queensland,Certificate II in Logistics,5,,yes,Business & Commerce & Finance & Accounting,IELTS,no,,no,Australia,,,AUD,yes, Weeks,Gain the basic knowledge and skills required to embark upon a career as a logistics clerk with this entry-level course.,no,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17956/certificate-ii-in-logistics,5.5,,TAFE Queensland,Certificate II in Logistics,5,,yes,Business & Commerce & Finance & Accounting,IELTS,no,,no,Australia,,,AUD,yes, Weeks,Gain the basic knowledge and skills required to embark upon a career as a logistics clerk with this entry-level course.,no,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17886/certificate-ii-in-electrotechnology-career-start,5.5,,TAFE Queensland,Certificate II in Electrotechnology (Career Start),9,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,Get your career in electrotechnology started with this entry-level course. Build the skills and confidence you need to seek an apprenticeship in a range of electrical trade areas.,yes,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17886/certificate-ii-in-electrotechnology-career-start,5.5,,TAFE Queensland,Certificate II in Electrotechnology (Career Start),9,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,Get your career in electrotechnology started with this entry-level course. Build the skills and confidence you need to seek an apprenticeship in a range of electrical trade areas.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17886/certificate-ii-in-electrotechnology-career-start,5.5,,TAFE Queensland,Certificate II in Electrotechnology (Career Start),9,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,Get your career in electrotechnology started with this entry-level course. Build the skills and confidence you need to seek an apprenticeship in a range of electrical trade areas.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17886/certificate-ii-in-electrotechnology-career-start,5.5,,TAFE Queensland,Certificate II in Electrotechnology (Career Start),9,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,Get your career in electrotechnology started with this entry-level course. Build the skills and confidence you need to seek an apprenticeship in a range of electrical trade areas.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17973/certificate-ii-in-bicycle-mechanical-technology,5.5,,TAFE Queensland,Certificate II in Bicycle Mechanical Technology,9,,yes,Engineering,IELTS,yes,,yes,Australia,,,AUD,no, Weeks,"Kick start your career in the bicycle retail and repair industry with this entry-level course, a perfect starting point to gain experience or enhance your employment opportunities.",yes,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18099/certificate-ii-in-community-services,5.5,,TAFE Queensland,Certificate II in Community Services,1,,yes,Humanities and Social Science,IELTS,yes,,no,Australia,,,AUD,yes,Year,Start your career in community services with this entry-level qualification. This course will give you the foundation skills required to enter the community services industry or complete further studies in this field.,yes,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18099/certificate-ii-in-community-services,5.5,,TAFE Queensland,Certificate II in Community Services,1,,yes,Humanities and Social Science,IELTS,yes,,no,Australia,,,AUD,yes,Year,Start your career in community services with this entry-level qualification. This course will give you the foundation skills required to enter the community services industry or complete further studies in this field.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18099/certificate-ii-in-community-services,5.5,,TAFE Queensland,Certificate II in Community Services,1,,yes,Humanities and Social Science,IELTS,yes,,no,Australia,,,AUD,yes,Year,Start your career in community services with this entry-level qualification. This course will give you the foundation skills required to enter the community services industry or complete further studies in this field.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18099/certificate-ii-in-community-services,5.5,,TAFE Queensland,Certificate II in Community Services,1,,yes,Humanities and Social Science,IELTS,yes,,no,Australia,,,AUD,yes,Year,Start your career in community services with this entry-level qualification. This course will give you the foundation skills required to enter the community services industry or complete further studies in this field.,yes,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18865/certificate-ii-in-animal-studies,5.5,,TAFE Queensland,Certificate II in Animal Studies,1,,yes,Science and Health Science,IELTS,no,,no,Australia,,,AUD,yes,Year,"Kick start your career in the animal care industry and get qualified to work as an assistant dog groomer, veterinary assistant, or animal shelter attendant.",no,no,Brisbane,year,"1,925",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18865/certificate-ii-in-animal-studies,5.5,,TAFE Queensland,Certificate II in Animal Studies,1,,yes,Science and Health Science,IELTS,no,,no,Australia,,,AUD,yes,Year,"Kick start your career in the animal care industry and get qualified to work as an assistant dog groomer, veterinary assistant, or animal shelter attendant.",no,no,Queensland,year,"1,925",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18865/certificate-ii-in-animal-studies,5.5,,TAFE Queensland,Certificate II in Animal Studies,1,,yes,Science and Health Science,IELTS,no,,no,Australia,,,AUD,yes,Year,"Kick start your career in the animal care industry and get qualified to work as an assistant dog groomer, veterinary assistant, or animal shelter attendant.",no,no,Queensland,year,"1,925",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18065/certificate-ii-in-marine-mechanical-technology,5.5,,TAFE Queensland,Certificate II in Marine Mechanical Technology,2,,yes,Engineering,IELTS,no,,no,Australia,,,AUD,yes,Years,Get set for a career in the marine industry with this entry-level course that will help you secure an apprenticeship or employment as a marine mechanic.,no,no,Queensland,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17816/certificate-ii-in-retail-services,5.5,,TAFE Queensland,Certificate II in Retail Services,30,,yes,Computer Science & Information Technology,IELTS,yes,,no,Australia,,,AUD,yes, Weeks,Establish valuable skills and basic knowledge and gain hands-on experience with this entry-level qualification in retail services. You'll become competent in a range of activities and skills within the retail sector.,yes,no,Queensland,year,"2,715",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17856/certificate-ii-in-maritime-operations-coxswain-grade-1-near-coastal,5.5,,TAFE Queensland,Certificate II in Maritime Operations (Coxswain Grade 1 Near Coastal),1,,yes,Humanities and Social Science,IELTS,yes,,no,Australia,,,AUD,yes,Year,Get a head start on your career in the maritime industry with this entry-level course. This qualification is the minimum required skills to become a coxswain of commercial vessels up to 12m long.,yes,no,Queensland,year,,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18001/certificate-ii-in-drainage,5.5,,TAFE Queensland,Certificate II in Drainage,18,,yes,Computer Science & Information Technology,IELTS,yes,,no,Australia,,,AUD,yes,Months,"Gain the skills to perform routine tasks to maintain stormwater, drainage and sewerage systems and qualify for an interim drainer's licence with this entry-level course.",yes,no,Brisbane,year,"3,630",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18001/certificate-ii-in-drainage,5.5,,TAFE Queensland,Certificate II in Drainage,18,,yes,Computer Science & Information Technology,IELTS,yes,,no,Australia,,,AUD,yes,Months,"Gain the skills to perform routine tasks to maintain stormwater, drainage and sewerage systems and qualify for an interim drainer's licence with this entry-level course.",yes,no,Queensland,year,"3,630",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18130/certificate-ii-in-music-industry,5.5,,TAFE Queensland,Certificate II in Music Industry,1,,yes,Computer Science & Information Technology,IELTS,no,,no,Australia,,,AUD,yes,Year,Take the first step towards a career in the music industry with this entry-level course. Develop the foundation skills needed to work as a junior sound assistant or music assistant.,no,no,Brisbane,year,"2,580",
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/18079/certificate-ii-in-telecommunications-technology,5.5,,TAFE Queensland,Certificate II in Telecommunications Technology,1,,yes,Computer Science & Information Technology,IELTS,no,,no,Australia,,,AUD,yes,Year,This entry-level course will provide you with the skills you need to kick start your career in the telecommunications industry.,no,no,Brisbane,year,0,
English,VOC,,yes,D,https://tafeqld.edu.au/oneweb/courses/17907/certificate-ii-in-sport-and-recreation,5.5,,TAFE Queensland,Certificate II in Sport and Recreation,1,,yes,Tourism and Hotel Management,IELTS,no,,no,Australia,,,AUD,yes,Year,Set yourself on the path to a career in the sport and recreation industry with this entry-level qualification. Gain the skills and knowledge to effectively provide support in sport and recreation programs.,no,no,Brisbane,year,0,
